timestamp,heart_rate_bpm,breathing_rate_lpm,spo2_percent
2026-02-21 22:48:53.090251,72.2,18.2,97.4
2026-02-21 22:58:53.090251,74.6,17.0,96.9
2026-02-21 23:08:53.090251,74.7,17.4,97.2
2026-02-21 23:18:53.090251,75.8,16.4,96.0
2026-02-21 23:28:53.090251,66.8,13.5,96.5
2026-02-21 23:38:53.090251,70.7,16.8,96.5
2026-02-21 23:48:53.090251,69.4,13.0,97.5
2026-02-21 23:58:53.090251,71.4,14.9,97.3
2026-02-22 00:08:53.090251,50.7,10.9,98.2
2026-02-22 00:18:53.090251,56.2,13.3,97.7
2026-02-22 00:28:53.090251,54.1,13.2,97.7
2026-02-22 00:38:53.090251,55.7,12.7,97.9
2026-02-22 00:48:53.090251,55.1,10.4,97.4
2026-02-22 00:58:53.090251,55.6,12.1,97.8
2026-02-22 01:08:53.090251,53.8,11.9,98.5
2026-02-22 01:18:53.090251,56.3,11.9,98.1
2026-02-22 01:28:53.090251,55.1,11.3,98.2
2026-02-22 01:38:53.090251,55.3,12.3,97.9
2026-02-22 01:48:53.090251,53.1,11.0,97.9
2026-02-22 01:58:53.090251,56.0,13.2,98.1
2026-02-22 02:08:53.090251,51.7,11.1,98.0
2026-02-22 02:18:53.090251,56.3,12.3,97.6
2026-02-22 02:28:53.090251,52.1,15.4,98.1
2026-02-22 02:38:53.090251,56.7,12.2,98.3
2026-02-22 02:48:53.090251,52.5,10.1,99.1
2026-02-22 02:58:53.090251,57.4,11.7,98.2
2026-02-22 03:08:53.090251,55.3,12.1,97.6
2026-02-22 03:18:53.090251,57.1,10.8,96.9
2026-02-22 03:28:53.090251,54.8,11.7,97.7
2026-02-22 03:38:53.090251,56.6,12.0,98.5
2026-02-22 03:48:53.090251,57.9,12.1,98.5
2026-02-22 03:58:53.090251,55.6,12.9,98.0
2026-02-22 04:08:53.090251,54.8,13.4,98.0
2026-02-22 04:18:53.090251,52.8,13.4,98.4
2026-02-22 04:28:53.090251,50.0,13.6,98.1
2026-02-22 04:38:53.090251,53.6,11.0,98.0
2026-02-22 04:48:53.090251,58.1,12.6,97.7
2026-02-22 04:58:53.090251,56.6,12.5,98.1
2026-02-22 05:08:53.090251,52.1,11.9,98.5
2026-02-22 05:18:53.090251,51.8,11.2,97.7
2026-02-22 05:28:53.090251,54.8,11.3,97.5
2026-02-22 05:38:53.090251,56.3,11.7,98.5
2026-02-22 05:48:53.090251,53.3,12.1,97.8
2026-02-22 05:58:53.090251,54.3,11.2,97.3
2026-02-22 06:08:53.090251,72.9,16.2,96.4
2026-02-22 06:18:53.090251,73.6,19.0,97.0
2026-02-22 06:28:53.090251,70.5,18.1,97.0
2026-02-22 06:38:53.090251,68.7,16.7,97.2
2026-02-22 06:48:53.090251,79.4,15.2,96.2
2026-02-22 06:58:53.090251,73.6,17.8,96.8
2026-02-22 07:08:53.090251,114.0,27.4,95.3
2026-02-22 07:18:53.090251,100.5,30.4,95.5
2026-02-22 07:28:53.090251,105.6,25.3,94.0
2026-02-22 07:38:53.090251,98.4,26.5,95.8
2026-02-22 07:48:53.090251,98.4,25.9,94.5
2026-02-22 07:58:53.090251,122.1,25.5,94.6
2026-02-22 08:08:53.090251,85.3,19.0,94.7
2026-02-22 08:18:53.090251,105.2,25.9,95.0
2026-02-22 08:28:53.090251,119.1,34.3,95.5
2026-02-22 08:38:53.090251,99.9,29.2,94.9
2026-02-22 08:48:53.090251,81.7,26.8,95.7
2026-02-22 08:58:53.090251,112.0,24.1,94.8
2026-02-22 09:08:53.090251,69.2,15.4,96.6
2026-02-22 09:18:53.090251,81.3,17.4,98.0
2026-02-22 09:28:53.090251,66.8,19.5,97.0
2026-02-22 09:38:53.090251,80.7,19.7,96.6
2026-02-22 09:48:53.090251,73.0,15.6,96.3
2026-02-22 09:58:53.090251,77.1,15.1,97.3
2026-02-22 10:08:53.090251,83.5,18.2,97.2
2026-02-22 10:18:53.090251,70.4,19.9,97.2
2026-02-22 10:28:53.090251,71.4,15.4,97.0
2026-02-22 10:38:53.090251,68.5,12.3,96.4
2026-02-22 10:48:53.090251,82.4,17.0,97.2
2026-02-22 10:58:53.090251,72.2,14.9,96.7
2026-02-22 11:08:53.090251,68.4,13.5,96.5
2026-02-22 11:18:53.090251,69.8,17.2,97.1
2026-02-22 11:28:53.090251,79.7,17.1,97.1
2026-02-22 11:38:53.090251,73.4,15.6,97.2
2026-02-22 11:48:53.090251,83.0,16.8,97.2
2026-02-22 11:58:53.090251,71.5,16.8,97.0
2026-02-22 12:08:53.090251,87.1,15.6,97.9
2026-02-22 12:18:53.090251,81.7,17.6,96.4
2026-02-22 12:28:53.090251,79.9,18.5,95.6
2026-02-22 12:38:53.090251,74.0,14.8,96.0
2026-02-22 12:48:53.090251,85.9,11.5,96.3
2026-02-22 12:58:53.090251,67.6,12.7,96.7
2026-02-22 13:08:53.090251,65.4,17.6,97.1
2026-02-22 13:18:53.090251,71.5,17.8,97.5
2026-02-22 13:28:53.090251,75.6,14.3,96.3
2026-02-22 13:38:53.090251,76.8,15.7,96.8
2026-02-22 13:48:53.090251,71.0,16.1,96.9
2026-02-22 13:58:53.090251,78.1,18.4,98.3
2026-02-22 14:08:53.090251,81.9,18.2,96.6
2026-02-22 14:18:53.090251,70.6,14.7,96.9
2026-02-22 14:28:53.090251,81.1,18.0,96.3
2026-02-22 14:38:53.090251,78.6,18.5,96.6
2026-02-22 14:48:53.090251,84.9,18.8,97.2
2026-02-22 14:58:53.090251,68.2,18.2,97.1
2026-02-22 15:08:53.090251,75.4,15.1,97.8
2026-02-22 15:18:53.090251,70.7,19.2,96.1
2026-02-22 15:28:53.090251,76.5,17.3,97.4
2026-02-22 15:38:53.090251,77.7,13.9,96.5
2026-02-22 15:48:53.090251,76.9,17.6,97.0
2026-02-22 15:58:53.090251,72.2,16.7,97.3
2026-02-22 16:08:53.090251,77.7,14.1,97.5
2026-02-22 16:18:53.090251,75.4,17.3,96.4
2026-02-22 16:28:53.090251,72.9,15.8,97.0
2026-02-22 16:38:53.090251,71.2,15.9,96.3
2026-02-22 16:48:53.090251,83.8,13.3,97.0
2026-02-22 16:58:53.090251,78.5,17.1,97.6
2026-02-22 17:08:53.090251,125.2,31.0,95.3
2026-02-22 17:18:53.090251,90.9,15.9,95.0
2026-02-22 17:28:53.090251,131.1,15.0,94.5
2026-02-22 17:38:53.090251,82.0,28.5,95.2
2026-02-22 17:48:53.090251,83.8,35.9,95.3
2026-02-22 17:58:53.090251,83.3,27.7,94.6
2026-02-22 18:08:53.090251,106.8,23.0,94.8
2026-02-22 18:18:53.090251,74.1,18.6,94.9
2026-02-22 18:28:53.090251,102.4,24.8,95.1
2026-02-22 18:38:53.090251,105.3,21.7,95.4
2026-02-22 18:48:53.090251,102.8,25.5,95.6
2026-02-22 18:58:53.090251,59.8,18.4,94.9
2026-02-22 19:08:53.090251,73.9,16.3,97.6
2026-02-22 19:18:53.090251,77.4,18.0,97.0
2026-02-22 19:28:53.090251,76.9,14.7,97.0
2026-02-22 19:38:53.090251,71.6,17.7,97.7
2026-02-22 19:48:53.090251,74.8,14.0,96.9
2026-02-22 19:58:53.090251,82.2,17.1,97.2
2026-02-22 20:08:53.090251,80.2,15.3,96.5
2026-02-22 20:18:53.090251,77.0,15.6,97.2
2026-02-22 20:28:53.090251,76.0,18.8,97.1
2026-02-22 20:38:53.090251,71.0,14.8,97.1
2026-02-22 20:48:53.090251,71.0,11.7,98.4
2026-02-22 20:58:53.090251,75.6,20.3,97.7
2026-02-22 21:08:53.090251,69.3,18.3,96.2
2026-02-22 21:18:53.090251,66.4,16.0,97.4
2026-02-22 21:28:53.090251,74.4,19.7,97.3
2026-02-22 21:38:53.090251,82.9,12.5,96.9
2026-02-22 21:48:53.090251,75.7,15.4,96.5
2026-02-22 21:58:53.090251,71.7,16.7,96.2
2026-02-22 22:08:53.090251,80.2,16.7,97.2
2026-02-22 22:18:53.090251,79.1,15.8,96.5
2026-02-22 22:28:53.090251,71.7,14.3,96.9
2026-02-22 22:38:53.090251,77.8,19.2,96.5
2026-02-22 22:48:53.090251,68.4,14.2,97.4
2026-02-22 22:58:53.090251,74.9,17.1,97.5
2026-02-22 23:08:53.090251,80.8,13.8,97.4
2026-02-22 23:18:53.090251,79.0,18.2,97.1
2026-02-22 23:28:53.090251,76.0,11.9,96.4
2026-02-22 23:38:53.090251,77.7,17.0,97.2
2026-02-22 23:48:53.090251,81.3,14.9,97.3
2026-02-22 23:58:53.090251,70.9,18.2,97.0
2026-02-23 00:08:53.090251,56.6,11.1,97.0
2026-02-23 00:18:53.090251,54.3,13.5,98.1
2026-02-23 00:28:53.090251,59.2,12.6,98.0
2026-02-23 00:38:53.090251,54.1,12.3,98.2
2026-02-23 00:48:53.090251,55.3,10.5,97.4
2026-02-23 00:58:53.090251,52.8,11.5,98.2
2026-02-23 01:08:53.090251,53.8,13.1,98.3
2026-02-23 01:18:53.090251,54.5,12.7,97.9
2026-02-23 01:28:53.090251,57.4,12.5,97.6
2026-02-23 01:38:53.090251,54.5,13.2,97.1
2026-02-23 01:48:53.090251,55.0,12.2,98.4
2026-02-23 01:58:53.090251,54.4,13.1,98.9
2026-02-23 02:08:53.090251,56.2,11.9,97.8
2026-02-23 02:18:53.090251,56.0,9.4,97.1
2026-02-23 02:28:53.090251,55.3,11.9,98.2
2026-02-23 02:38:53.090251,53.7,12.6,98.4
2026-02-23 02:48:53.090251,57.7,12.5,98.0
2026-02-23 02:58:53.090251,56.8,13.1,97.6
2026-02-23 03:08:53.090251,56.6,10.8,98.4
2026-02-23 03:18:53.090251,53.4,12.7,97.2
2026-02-23 03:28:53.090251,56.0,12.0,98.9
2026-02-23 03:38:53.090251,55.8,11.4,97.8
2026-02-23 03:48:53.090251,58.2,12.3,97.8
2026-02-23 03:58:53.090251,55.8,10.6,98.4
2026-02-23 04:08:53.090251,55.7,13.1,98.1
2026-02-23 04:18:53.090251,55.8,12.3,97.6
2026-02-23 04:28:53.090251,56.1,11.1,97.8
2026-02-23 04:38:53.090251,54.9,12.5,96.8
2026-02-23 04:48:53.090251,55.6,11.0,98.7
2026-02-23 04:58:53.090251,55.2,11.9,98.3
2026-02-23 05:08:53.090251,52.4,11.7,98.1
2026-02-23 05:18:53.090251,55.9,10.6,98.0
2026-02-23 05:28:53.090251,56.7,11.6,97.1
2026-02-23 05:38:53.090251,54.1,12.7,98.1
2026-02-23 05:48:53.090251,53.5,11.6,97.0
2026-02-23 05:58:53.090251,57.1,11.4,98.2
2026-02-23 06:08:53.090251,75.7,19.9,96.4
2026-02-23 06:18:53.090251,72.8,18.7,97.1
2026-02-23 06:28:53.090251,68.4,17.3,97.1
2026-02-23 06:38:53.090251,75.4,14.7,96.5
2026-02-23 06:48:53.090251,78.9,12.8,97.1
2026-02-23 06:58:53.090251,80.5,14.5,97.0
2026-02-23 07:08:53.090251,85.4,28.2,94.9
2026-02-23 07:18:53.090251,87.2,30.9,94.8
2026-02-23 07:28:53.090251,97.7,20.5,94.2
2026-02-23 07:38:53.090251,110.6,22.9,95.0
2026-02-23 07:48:53.090251,111.6,30.8,95.7
2026-02-23 07:58:53.090251,91.4,22.4,96.1
2026-02-23 08:08:53.090251,107.8,26.5,95.2
2026-02-23 08:18:53.090251,90.2,21.9,94.2
2026-02-23 08:28:53.090251,121.0,23.3,93.1
2026-02-23 08:38:53.090251,123.7,21.1,95.3
2026-02-23 08:48:53.090251,92.4,33.1,94.6
2026-02-23 08:58:53.090251,126.3,19.7,95.3
2026-02-23 09:08:53.090251,78.9,16.5,97.4
2026-02-23 09:18:53.090251,68.7,20.0,97.5
2026-02-23 09:28:53.090251,72.0,16.3,97.4
2026-02-23 09:38:53.090251,67.4,16.7,96.9
2026-02-23 09:48:53.090251,67.4,19.0,96.8
2026-02-23 09:58:53.090251,74.8,14.9,96.7
2026-02-23 10:08:53.090251,73.5,13.3,96.9
2026-02-23 10:18:53.090251,62.0,16.9,97.1
2026-02-23 10:28:53.090251,77.8,17.2,97.5
2026-02-23 10:38:53.090251,79.3,13.5,97.0
2026-02-23 10:48:53.090251,76.1,14.3,97.1
2026-02-23 10:58:53.090251,83.3,16.2,97.0
2026-02-23 11:08:53.090251,70.1,17.7,96.7
2026-02-23 11:18:53.090251,80.5,18.2,96.5
2026-02-23 11:28:53.090251,62.7,13.4,96.5
2026-02-23 11:38:53.090251,73.5,18.2,98.0
2026-02-23 11:48:53.090251,72.6,13.4,96.6
2026-02-23 11:58:53.090251,73.2,17.4,97.6
2026-02-23 12:08:53.090251,72.3,17.6,97.5
2026-02-23 12:18:53.090251,83.9,17.4,96.8
2026-02-23 12:28:53.090251,79.0,17.6,97.1
2026-02-23 12:38:53.090251,78.0,16.7,97.6
2026-02-23 12:48:53.090251,72.5,15.8,96.7
2026-02-23 12:58:53.090251,71.4,15.8,97.1
2026-02-23 13:08:53.090251,79.1,17.5,97.1
2026-02-23 13:18:53.090251,73.9,16.0,97.0
2026-02-23 13:28:53.090251,79.3,13.9,96.8
2026-02-23 13:38:53.090251,77.6,18.9,97.4
2026-02-23 13:48:53.090251,71.0,16.3,97.6
2026-02-23 13:58:53.090251,74.3,15.1,97.4
2026-02-23 14:08:53.090251,72.3,20.1,96.5
2026-02-23 14:18:53.090251,64.8,15.0,97.0
2026-02-23 14:28:53.090251,75.6,16.0,96.4
2026-02-23 14:38:53.090251,72.9,14.6,96.5
2026-02-23 14:48:53.090251,64.3,13.3,97.6
2026-02-23 14:58:53.090251,72.7,20.2,97.1
2026-02-23 15:08:53.090251,78.6,15.3,97.5
2026-02-23 15:18:53.090251,84.3,14.5,97.3
2026-02-23 15:28:53.090251,78.2,18.0,98.0
2026-02-23 15:38:53.090251,72.1,17.3,97.9
2026-02-23 15:48:53.090251,69.2,14.6,96.6
2026-02-23 15:58:53.090251,79.7,17.3,97.4
2026-02-23 16:08:53.090251,76.0,15.5,97.2
2026-02-23 16:18:53.090251,74.6,16.6,96.9
2026-02-23 16:28:53.090251,79.8,12.3,97.3
2026-02-23 16:38:53.090251,78.1,15.1,96.4
2026-02-23 16:48:53.090251,76.5,17.5,97.2
2026-02-23 16:58:53.090251,70.0,16.7,96.4
2026-02-23 17:08:53.090251,102.6,22.8,94.9
2026-02-23 17:18:53.090251,106.8,26.2,95.0
2026-02-23 17:28:53.090251,85.0,26.2,95.0
2026-02-23 17:38:53.090251,99.3,20.0,94.4
2026-02-23 17:48:53.090251,99.9,29.0,94.4
2026-02-23 17:58:53.090251,97.3,13.7,94.3
2026-02-23 18:08:53.090251,91.4,24.3,96.0
2026-02-23 18:18:53.090251,86.6,26.8,95.2
2026-02-23 18:28:53.090251,102.1,27.3,94.6
2026-02-23 18:38:53.090251,104.3,28.9,95.4
2026-02-23 18:48:53.090251,96.1,18.5,94.7
2026-02-23 18:58:53.090251,73.4,22.8,95.1
2026-02-23 19:08:53.090251,78.7,15.2,96.4
2026-02-23 19:18:53.090251,82.3,13.0,96.6
2026-02-23 19:28:53.090251,72.5,13.2,96.2
2026-02-23 19:38:53.090251,79.6,17.0,97.3
2026-02-23 19:48:53.090251,79.8,18.5,96.2
2026-02-23 19:58:53.090251,73.4,15.1,97.6
2026-02-23 20:08:53.090251,73.2,16.3,97.3
2026-02-23 20:18:53.090251,68.1,15.2,97.2
2026-02-23 20:28:53.090251,74.3,16.0,97.7
2026-02-23 20:38:53.090251,76.0,16.5,96.2
2026-02-23 20:48:53.090251,74.3,15.9,95.8
2026-02-23 20:58:53.090251,82.3,18.3,97.0
2026-02-23 21:08:53.090251,77.5,16.5,97.6
2026-02-23 21:18:53.090251,73.5,14.5,96.2
2026-02-23 21:28:53.090251,79.8,10.8,96.5
2026-02-23 21:38:53.090251,83.9,18.3,96.5
2026-02-23 21:48:53.090251,75.7,14.1,96.7
2026-02-23 21:58:53.090251,66.5,13.9,96.2
2026-02-23 22:08:53.090251,73.7,15.2,97.6
2026-02-23 22:18:53.090251,63.6,17.8,95.7
2026-02-23 22:28:53.090251,74.6,16.5,97.2
2026-02-23 22:38:53.090251,75.2,18.0,97.4
2026-02-23 22:48:53.090251,65.3,15.9,97.1
2026-02-23 22:58:53.090251,58.5,14.0,96.8
2026-02-23 23:08:53.090251,73.2,20.4,95.9
2026-02-23 23:18:53.090251,69.0,15.4,97.6
2026-02-23 23:28:53.090251,71.7,16.1,96.4
2026-02-23 23:38:53.090251,76.9,15.2,96.6
2026-02-23 23:48:53.090251,70.3,14.7,96.7
2026-02-23 23:58:53.090251,76.4,14.0,96.5
2026-02-24 00:08:53.090251,51.6,12.6,98.3
2026-02-24 00:18:53.090251,55.9,13.1,99.2
2026-02-24 00:28:53.090251,55.4,11.6,98.0
2026-02-24 00:38:53.090251,57.6,11.8,98.1
2026-02-24 00:48:53.090251,52.4,12.4,97.1
2026-02-24 00:58:53.090251,56.5,11.8,97.4
2026-02-24 01:08:53.090251,54.9,12.5,97.4
2026-02-24 01:18:53.090251,54.0,13.5,98.0
2026-02-24 01:28:53.090251,53.6,10.6,97.9
2026-02-24 01:38:53.090251,56.8,9.0,98.0
2026-02-24 01:48:53.090251,52.8,12.9,97.3
2026-02-24 01:58:53.090251,53.4,12.0,98.0
2026-02-24 02:08:53.090251,55.3,11.9,97.8
2026-02-24 02:18:53.090251,53.9,14.7,97.7
2026-02-24 02:28:53.090251,54.6,13.8,98.2
2026-02-24 02:38:53.090251,52.8,12.3,98.0
2026-02-24 02:48:53.090251,53.6,12.7,98.5
2026-02-24 02:58:53.090251,58.4,11.8,97.4
2026-02-24 03:08:53.090251,57.1,12.6,97.5
2026-02-24 03:18:53.090251,53.2,10.7,97.3
2026-02-24 03:28:53.090251,58.3,13.5,97.9
2026-02-24 03:38:53.090251,51.6,13.6,98.1
2026-02-24 03:48:53.090251,50.5,10.6,97.7
2026-02-24 03:58:53.090251,55.7,11.6,98.3
2026-02-24 04:08:53.090251,55.2,12.7,97.5
2026-02-24 04:18:53.090251,53.5,12.4,98.9
2026-02-24 04:28:53.090251,55.5,12.4,98.0
2026-02-24 04:38:53.090251,54.8,11.0,97.5
2026-02-24 04:48:53.090251,53.4,11.8,97.3
2026-02-24 04:58:53.090251,55.1,11.6,97.7
2026-02-24 05:08:53.090251,50.5,10.9,99.3
2026-02-24 05:18:53.090251,54.6,12.9,98.2
2026-02-24 05:28:53.090251,54.2,11.8,97.8
2026-02-24 05:38:53.090251,58.1,9.6,98.6
2026-02-24 05:48:53.090251,55.7,12.0,99.0
2026-02-24 05:58:53.090251,55.2,12.4,97.8
2026-02-24 06:08:53.090251,67.6,13.7,97.0
2026-02-24 06:18:53.090251,64.7,17.9,97.6
2026-02-24 06:28:53.090251,73.5,17.1,98.6
2026-02-24 06:38:53.090251,71.8,16.0,96.1
2026-02-24 06:48:53.090251,73.6,14.8,97.2
2026-02-24 06:58:53.090251,73.4,17.0,97.7
2026-02-24 07:08:53.090251,90.4,29.8,94.5
2026-02-24 07:18:53.090251,89.9,30.7,95.1
2026-02-24 07:28:53.090251,104.6,26.1,94.7
2026-02-24 07:38:53.090251,87.7,29.5,95.4
2026-02-24 07:48:53.090251,102.4,34.0,95.1
2026-02-24 07:58:53.090251,90.7,23.7,94.9
2026-02-24 08:08:53.090251,93.6,24.3,94.9
2026-02-24 08:18:53.090251,88.9,16.7,94.4
2026-02-24 08:28:53.090251,104.8,28.3,94.5
2026-02-24 08:38:53.090251,93.3,19.4,95.4
2026-02-24 08:48:53.090251,91.6,17.2,95.0
2026-02-24 08:58:53.090251,111.1,26.9,95.2
2026-02-24 09:08:53.090251,76.2,16.1,96.8
2026-02-24 09:18:53.090251,70.8,16.8,97.4
2026-02-24 09:28:53.090251,67.2,16.3,96.6
2026-02-24 09:38:53.090251,74.8,11.1,96.5
2026-02-24 09:48:53.090251,70.7,12.7,96.9
2026-02-24 09:58:53.090251,83.1,13.3,96.5
2026-02-24 10:08:53.090251,74.4,16.6,97.3
2026-02-24 10:18:53.090251,82.9,17.6,96.4
2026-02-24 10:28:53.090251,73.4,17.7,96.7
2026-02-24 10:38:53.090251,79.4,14.9,96.6
2026-02-24 10:48:53.090251,74.0,20.0,97.3
2026-02-24 10:58:53.090251,67.0,15.3,96.7
2026-02-24 11:08:53.090251,70.3,17.3,97.3
2026-02-24 11:18:53.090251,76.2,15.8,96.6
2026-02-24 11:28:53.090251,72.6,14.3,96.6
2026-02-24 11:38:53.090251,70.8,16.8,96.9
2026-02-24 11:48:53.090251,72.6,17.3,96.0
2026-02-24 11:58:53.090251,74.0,14.4,97.4
2026-02-24 12:08:53.090251,75.0,15.9,97.4
2026-02-24 12:18:53.090251,76.4,13.9,97.1
2026-02-24 12:28:53.090251,67.9,13.4,96.8
2026-02-24 12:38:53.090251,75.6,17.6,97.0
2026-02-24 12:48:53.090251,75.9,15.3,97.0
2026-02-24 12:58:53.090251,73.2,18.8,97.6
2026-02-24 13:08:53.090251,77.1,16.2,96.9
2026-02-24 13:18:53.090251,68.4,13.7,98.2
2026-02-24 13:28:53.090251,87.9,14.5,97.4
2026-02-24 13:38:53.090251,87.3,15.0,97.6
2026-02-24 13:48:53.090251,77.7,13.4,98.1
2026-02-24 13:58:53.090251,78.4,17.0,96.6
2026-02-24 14:08:53.090251,70.8,18.5,97.5
2026-02-24 14:18:53.090251,79.7,14.2,97.7
2026-02-24 14:28:53.090251,76.1,19.5,96.7
2026-02-24 14:38:53.090251,75.7,18.9,96.9
2026-02-24 14:48:53.090251,82.6,18.3,96.6
2026-02-24 14:58:53.090251,71.1,17.0,97.2
2026-02-24 15:08:53.090251,77.6,13.7,97.4
2026-02-24 15:18:53.090251,65.8,16.6,97.2
2026-02-24 15:28:53.090251,75.1,18.6,97.3
2026-02-24 15:38:53.090251,68.4,17.9,97.0
2026-02-24 15:48:53.090251,85.4,12.5,97.6
2026-02-24 15:58:53.090251,79.9,15.4,97.3
2026-02-24 16:08:53.090251,67.2,14.3,96.6
2026-02-24 16:18:53.090251,65.1,17.1,96.1
2026-02-24 16:28:53.090251,82.6,15.9,97.6
2026-02-24 16:38:53.090251,80.9,15.2,96.8
2026-02-24 16:48:53.090251,73.5,18.7,96.2
2026-02-24 16:58:53.090251,82.6,16.7,96.9
2026-02-24 17:08:53.090251,53.3,24.2,95.9
2026-02-24 17:18:53.090251,102.3,26.0,94.6
2026-02-24 17:28:53.090251,127.6,18.8,95.2
2026-02-24 17:38:53.090251,95.4,28.4,94.2
2026-02-24 17:48:53.090251,72.5,18.5,95.0
2026-02-24 17:58:53.090251,129.4,27.6,95.3
2026-02-24 18:08:53.090251,66.5,29.2,95.5
2026-02-24 18:18:53.090251,107.6,27.9,94.5
2026-02-24 18:28:53.090251,95.0,31.1,94.7
2026-02-24 18:38:53.090251,102.9,23.7,95.2
2026-02-24 18:48:53.090251,92.3,22.0,94.7
2026-02-24 18:58:53.090251,81.7,21.0,95.2
2026-02-24 19:08:53.090251,74.4,13.7,96.7
2026-02-24 19:18:53.090251,72.0,18.0,97.0
2026-02-24 19:28:53.090251,73.1,10.8,97.2
2026-02-24 19:38:53.090251,69.6,18.0,96.8
2026-02-24 19:48:53.090251,74.9,14.5,96.6
2026-02-24 19:58:53.090251,84.1,19.5,96.7
2026-02-24 20:08:53.090251,71.6,15.1,97.3
2026-02-24 20:18:53.090251,81.0,16.4,97.4
2026-02-24 20:28:53.090251,73.2,16.8,96.2
2026-02-24 20:38:53.090251,67.8,15.9,97.2
2026-02-24 20:48:53.090251,70.5,17.6,96.7
2026-02-24 20:58:53.090251,74.6,16.4,97.9
2026-02-24 21:08:53.090251,77.4,16.1,96.2
2026-02-24 21:18:53.090251,74.6,13.1,98.1
2026-02-24 21:28:53.090251,73.8,14.1,97.0
2026-02-24 21:38:53.090251,73.2,17.9,96.4
2026-02-24 21:48:53.090251,78.2,14.5,97.8
2026-02-24 21:58:53.090251,63.0,16.4,95.9
2026-02-24 22:08:53.090251,66.8,18.6,97.3
2026-02-24 22:18:53.090251,81.0,18.5,96.3
2026-02-24 22:28:53.090251,74.8,17.6,95.9
2026-02-24 22:38:53.090251,76.2,14.2,96.7
2026-02-24 22:48:53.090251,74.8,16.0,96.7
2026-02-24 22:58:53.090251,79.7,17.9,96.4
2026-02-24 23:08:53.090251,71.8,15.0,97.0
2026-02-24 23:18:53.090251,60.9,18.2,96.8
2026-02-24 23:28:53.090251,74.2,15.6,96.6
2026-02-24 23:38:53.090251,74.6,17.6,97.4
2026-02-24 23:48:53.090251,74.2,15.4,96.8
2026-02-24 23:58:53.090251,68.7,15.0,97.2
2026-02-25 00:08:53.090251,52.8,12.2,98.4
2026-02-25 00:18:53.090251,53.0,12.1,97.7
2026-02-25 00:28:53.090251,54.8,13.9,98.2
2026-02-25 00:38:53.090251,50.8,11.7,97.6
2026-02-25 00:48:53.090251,51.0,12.8,98.5
2026-02-25 00:58:53.090251,55.8,12.3,98.7
2026-02-25 01:08:53.090251,56.2,12.0,98.6
2026-02-25 01:18:53.090251,53.6,13.0,97.8
2026-02-25 01:28:53.090251,53.5,12.3,97.6
2026-02-25 01:38:53.090251,54.9,13.0,98.2
2026-02-25 01:48:53.090251,54.1,11.7,97.8
2026-02-25 01:58:53.090251,54.1,12.5,98.9
2026-02-25 02:08:53.090251,55.8,13.3,97.1
2026-02-25 02:18:53.090251,56.9,11.5,98.2
2026-02-25 02:28:53.090251,52.9,11.4,97.9
2026-02-25 02:38:53.090251,55.8,10.6,97.8
2026-02-25 02:48:53.090251,53.0,12.5,97.5
2026-02-25 02:58:53.090251,56.9,11.5,97.2
2026-02-25 03:08:53.090251,55.5,10.2,97.6
2026-02-25 03:18:53.090251,54.6,11.2,98.4
2026-02-25 03:28:53.090251,56.1,12.5,97.5
2026-02-25 03:38:53.090251,53.3,10.0,98.0
2026-02-25 03:48:53.090251,56.9,11.2,97.4
2026-02-25 03:58:53.090251,56.5,10.7,98.2
2026-02-25 04:08:53.090251,53.4,11.7,98.2
2026-02-25 04:18:53.090251,55.0,10.8,97.2
2026-02-25 04:28:53.090251,55.1,12.0,98.3
2026-02-25 04:38:53.090251,53.5,13.3,98.8
2026-02-25 04:48:53.090251,55.3,13.0,97.6
2026-02-25 04:58:53.090251,57.8,12.5,97.9
2026-02-25 05:08:53.090251,58.1,13.1,98.7
2026-02-25 05:18:53.090251,56.6,14.2,97.8
2026-02-25 05:28:53.090251,55.0,13.1,97.2
2026-02-25 05:38:53.090251,48.3,12.7,98.0
2026-02-25 05:48:53.090251,53.5,12.7,98.6
2026-02-25 05:58:53.090251,54.5,12.2,98.4
2026-02-25 06:08:53.090251,68.6,15.7,97.7
2026-02-25 06:18:53.090251,74.8,17.9,96.1
2026-02-25 06:28:53.090251,75.9,14.0,97.8
2026-02-25 06:38:53.090251,77.8,19.3,96.8
2026-02-25 06:48:53.090251,72.7,15.4,97.0
2026-02-25 06:58:53.090251,74.4,14.1,97.0
2026-02-25 07:08:53.090251,118.6,26.4,95.0
2026-02-25 07:18:53.090251,88.0,30.2,94.5
2026-02-25 07:28:53.090251,85.1,15.3,95.0
2026-02-25 07:38:53.090251,122.2,25.4,96.2
2026-02-25 07:48:53.090251,97.6,25.6,94.5
2026-02-25 07:58:53.090251,97.4,25.5,94.7
2026-02-25 08:08:53.090251,104.4,25.9,94.3
2026-02-25 08:18:53.090251,102.8,25.9,94.1
2026-02-25 08:28:53.090251,99.0,22.7,95.6
2026-02-25 08:38:53.090251,78.3,17.7,94.7
2026-02-25 08:48:53.090251,79.0,29.6,94.4
2026-02-25 08:58:53.090251,84.2,32.8,95.2
2026-02-25 09:08:53.090251,81.2,15.9,96.5
2026-02-25 09:18:53.090251,70.7,13.2,97.4
2026-02-25 09:28:53.090251,83.5,16.2,96.2
2026-02-25 09:38:53.090251,73.9,15.2,97.8
