timestamp,heart_rate_bpm,breathing_rate_lpm,spo2_percent,pm2.5_ug_m3,pm10_ug_m3,ozone_ppb,no2_ppb
2026-02-21 23:38:53.090251,70.7,16.8,96.5,27.25,164.64813559322033,23.12219512195122,22.87
2026-02-21 23:48:53.090251,69.4,13.0,97.5,10.88,161.4815254237288,22.805121951219512,20.58
2026-02-21 23:58:53.090251,71.4,14.9,97.3,17.1,158.3149152542373,22.488048780487805,26.19
2026-02-22 00:08:53.090251,50.7,10.9,98.2,17.24,155.14830508474574,22.1709756097561,23.4
2026-02-22 00:18:53.090251,56.2,13.3,97.7,27.56,151.98169491525425,21.853902439024388,26.54
2026-02-22 00:28:53.090251,54.1,13.2,97.7,27.29,148.8150847457627,21.53682926829268,29.16
2026-02-22 00:38:53.090251,55.7,12.7,97.9,42.65,145.64847457627118,21.219756097560975,33.74
2026-02-22 00:48:53.090251,55.1,10.4,97.4,53.69,142.48186440677966,20.902682926829268,42.98
2026-02-22 00:58:53.090251,55.6,12.1,97.8,61.44,139.31525423728812,20.58560975609756,41.75
2026-02-22 01:08:53.090251,53.8,11.9,98.5,57.42,136.14864406779662,20.268536585365855,32.2
2026-02-22 01:18:53.090251,56.3,11.9,98.1,36.58,132.98203389830508,19.951463414634144,29.91
2026-02-22 01:28:53.090251,55.1,11.3,98.2,50.42,129.81542372881356,19.634390243902438,48.7
2026-02-22 01:38:53.090251,55.3,12.3,97.9,48.6,126.64881355932204,19.31731707317073,64.0
2026-02-22 01:48:53.090251,53.1,11.0,97.9,21.83,123.4822033898305,19.000243902439024,35.39
2026-02-22 01:58:53.090251,56.0,13.2,98.1,23.4,120.31559322033898,18.683170731707317,52.95
2026-02-22 02:08:53.090251,51.7,11.1,98.0,24.97,117.14898305084745,18.366097560975607,70.50999999999999
2026-02-22 02:18:53.090251,56.3,12.3,97.6,26.54,113.98237288135593,18.0490243902439,88.07
2026-02-22 02:28:53.090251,52.1,15.4,98.1,30.12,110.81576271186441,17.731951219512194,49.91
2026-02-22 02:38:53.090251,56.7,12.2,98.3,35.23,107.64915254237289,17.414878048780487,64.66
2026-02-22 02:48:53.090251,52.5,10.1,99.1,39.6,104.48254237288137,17.09780487804878,68.78
2026-02-22 02:58:53.090251,57.4,11.7,98.2,46.25,101.31593220338982,16.780731707317074,60.15
2026-02-22 03:08:53.090251,55.3,12.1,97.6,35.48,98.1493220338983,16.463658536585363,39.67
2026-02-22 03:18:53.090251,57.1,10.8,96.9,22.15,94.98271186440678,16.146585365853657,30.28
2026-02-22 03:28:53.090251,54.8,11.7,97.7,25.5,91.81610169491526,15.82951219512195,24.42
2026-02-22 03:38:53.090251,56.6,12.0,98.5,46.0,88.64949152542374,15.512439024390243,38.7
2026-02-22 03:48:53.090251,57.9,12.1,98.5,36.54,85.4828813559322,15.195365853658537,43.43
2026-02-22 03:58:53.090251,55.6,12.9,98.0,47.79,82.31627118644067,14.87829268292683,45.26
2026-02-22 04:08:53.090251,54.8,13.4,98.0,51.33,79.14966101694915,14.56121951219512,39.3
2026-02-22 04:18:53.090251,52.8,13.4,98.4,62.33,75.98305084745763,14.244146341463413,37.65
2026-02-22 04:28:53.090251,50.0,13.6,98.1,34.3,72.81644067796611,13.927073170731706,34.06
2026-02-22 04:38:53.090251,53.6,11.0,98.0,23.82,69.6498305084746,13.61,27.89
2026-02-22 04:48:53.090251,58.1,12.6,97.7,15.23,66.48322033898305,18.333333333333332,69.8
2026-02-22 04:58:53.090251,56.6,12.5,98.1,20.5,63.316610169491526,23.056666666666665,101.89
2026-02-22 05:08:53.090251,52.1,11.9,98.5,41.62,60.15,27.78,50.7
2026-02-22 05:18:53.090251,51.8,11.2,97.7,25.58,41.64,24.03,26.64
2026-02-22 05:28:53.090251,54.8,11.3,97.5,20.06,45.86,25.0,26.09
2026-02-22 05:38:53.090251,56.3,11.7,98.5,38.19,79.78,25.07,27.32
2026-02-22 05:48:53.090251,53.3,12.1,97.8,47.89,84.29,24.93,25.85
2026-02-22 05:58:53.090251,54.3,11.2,97.3,35.61,75.82,25.08,30.29
2026-02-22 06:08:53.090251,72.9,16.2,96.4,39.41,85.23,24.95,35.92
2026-02-22 06:18:53.090251,73.6,19.0,97.0,40.34,67.06,24.93,23.75
2026-02-22 06:28:53.090251,70.5,18.1,97.0,51.7,101.89,25.88,16.52
2026-02-22 06:38:53.090251,68.7,16.7,97.2,54.83,111.65,25.77,17.54
2026-02-22 06:48:53.090251,79.4,15.2,96.2,60.46,119.5,26.39,19.76
2026-02-22 06:58:53.090251,73.6,17.8,96.8,63.97,120.06,27.92,20.25
2026-02-22 07:08:53.090251,114.0,27.4,95.3,46.65,103.84,24.84,16.56
2026-02-22 07:18:53.090251,100.5,30.4,95.5,54.77,143.16,24.38,10.76
2026-02-22 07:28:53.090251,105.6,25.3,94.0,80.47,186.11,26.98,31.88
2026-02-22 07:38:53.090251,98.4,26.5,95.8,64.37,127.68,27.32,34.75
2026-02-22 07:48:53.090251,98.4,25.9,94.5,51.56,82.26,26.7,36.6
2026-02-22 07:58:53.090251,122.1,25.5,94.6,53.05,85.65,26.7,37.33
2026-02-22 08:08:53.090251,85.3,19.0,94.7,60.83,102.29,30.08,56.67
2026-02-22 08:18:53.090251,105.2,25.9,95.0,55.55,112.21,28.73,34.72
2026-02-22 08:28:53.090251,119.1,34.3,95.5,70.81,111.9,31.95,21.49
2026-02-22 08:38:53.090251,99.9,29.2,94.9,55.93,76.81,23.1,22.74
2026-02-22 08:48:53.090251,81.7,26.8,95.7,11.81,18.59,24.88,22.4
2026-02-22 08:58:53.090251,112.0,24.1,94.8,17.76,43.57,22.19,18.63
2026-02-22 09:08:53.090251,69.2,15.4,96.6,35.5,81.42,22.63,17.01
2026-02-22 09:18:53.090251,81.3,17.4,98.0,50.09,100.02,24.48,27.25
2026-02-22 09:28:53.090251,66.8,19.5,97.0,66.12,114.15,30.45,27.52
2026-02-22 09:38:53.090251,80.7,19.7,96.6,80.94,125.39,29.26,21.39
2026-02-22 09:48:53.090251,73.0,15.6,96.3,75.4,102.91,34.06,38.55
2026-02-22 09:58:53.090251,77.1,15.1,97.3,89.38,140.94,40.26,29.45
2026-02-22 10:08:53.090251,83.5,18.2,97.2,74.2,125.73,38.44,26.08
2026-02-22 10:18:53.090251,70.4,19.9,97.2,68.47,120.56,32.9,28.66
2026-02-22 10:28:53.090251,71.4,15.4,97.0,63.41,128.15,30.1,25.2
2026-02-22 10:38:53.090251,68.5,12.3,96.4,69.45,127.48,34.34,26.09
2026-02-22 10:48:53.090251,82.4,17.0,97.2,76.81,138.81,35.79,28.99
2026-02-22 10:58:53.090251,72.2,14.9,96.7,75.73,125.31,36.81,24.45
2026-02-22 11:08:53.090251,68.4,13.5,96.5,79.81,111.43,38.67,27.44
2026-02-22 11:18:53.090251,69.8,17.2,97.1,70.98,151.15,34.44,25.61
2026-02-22 11:28:53.090251,79.7,17.1,97.1,102.2,155.03,35.32,24.51
2026-02-22 11:38:53.090251,73.4,15.6,97.2,107.63,173.87,31.11,27.06
2026-02-22 11:48:53.090251,83.0,16.8,97.2,105.88,158.68,30.89,31.67
2026-02-22 11:58:53.090251,71.5,16.8,97.0,104.45,122.3,29.67,30.92
2026-02-22 12:08:53.090251,87.1,15.6,97.9,106.85,186.91,35.14,31.1
2026-02-22 12:18:53.090251,81.7,17.6,96.4,137.42,207.87,37.98,29.16
2026-02-22 12:28:53.090251,79.9,18.5,95.6,147.07,208.87,42.39,30.14
2026-02-22 12:38:53.090251,74.0,14.8,96.0,147.83,195.47,37.15,30.0
2026-02-22 12:48:53.090251,85.9,11.5,96.3,152.61,213.98,30.49,58.53
2026-02-22 12:58:53.090251,67.6,12.7,96.7,121.7,212.35,30.46,57.08
2026-02-22 13:08:53.090251,65.4,17.6,97.1,152.16,204.03,35.86,63.15
2026-02-22 13:18:53.090251,71.5,17.8,97.5,176.17,259.0,36.35,53.51
2026-02-22 13:28:53.090251,75.6,14.3,96.3,426.52,387.13,41.14,54.76
2026-02-22 13:38:53.090251,76.8,15.7,96.8,213.12,317.52,34.52,50.13
2026-02-22 13:48:53.090251,71.0,16.1,96.9,146.01,201.91,34.88,55.88
2026-02-22 13:58:53.090251,78.1,18.4,98.3,163.35,242.73,52.91,64.25
2026-02-22 14:08:53.090251,81.9,18.2,96.6,188.24,331.64,86.13,81.33
2026-02-22 14:18:53.090251,70.6,14.7,96.9,203.03,326.46,106.16,80.62
2026-02-22 14:28:53.090251,81.1,18.0,96.3,178.91,290.41,99.71,90.56
2026-02-22 14:38:53.090251,78.6,18.5,96.6,167.54,293.68,82.93,65.44
2026-02-22 14:48:53.090251,84.9,18.8,97.2,198.37,329.05,110.71,84.45
2026-02-22 14:58:53.090251,68.2,18.2,97.1,187.82,300.92,83.99,60.61
2026-02-22 15:08:53.090251,75.4,15.1,97.8,196.37,308.22,88.38,69.51
2026-02-22 15:18:53.090251,70.7,19.2,96.1,211.64,323.45,65.34,53.08
2026-02-22 15:28:53.090251,76.5,17.3,97.4,179.17,265.9,56.79,46.83
2026-02-22 15:38:53.090251,77.7,13.9,96.5,160.69,227.41,61.91,47.7
2026-02-22 15:48:53.090251,76.9,17.6,97.0,168.16,239.73,62.16,46.49
2026-02-22 15:58:53.090251,72.2,16.7,97.3,190.33,292.7,73.16,47.28
2026-02-22 16:08:53.090251,77.7,14.1,97.5,209.61,334.64,86.74,60.56
2026-02-22 16:18:53.090251,75.4,17.3,96.4,216.53,330.27,72.82,57.27
2026-02-22 16:28:53.090251,72.9,15.8,97.0,517.93,654.68,56.06,65.17
2026-02-22 16:38:53.090251,71.2,15.9,96.3,639.19,796.88,55.51,77.51
2026-02-22 16:48:53.090251,83.8,13.3,97.0,495.9,652.21,86.62,81.67
2026-02-22 16:58:53.090251,78.5,17.1,97.6,370.73,496.48,104.94,80.73
2026-02-22 17:08:53.090251,125.2,31.0,95.3,363.77,511.44,95.54,78.61
2026-02-22 17:18:53.090251,90.9,15.9,95.0,465.08,622.4,88.03,70.1
2026-02-22 17:28:53.090251,131.1,15.0,94.5,354.56,498.63,94.42,65.77
2026-02-22 17:38:53.090251,82.0,28.5,95.2,254.36,365.91,69.5,56.46
2026-02-22 17:48:53.090251,83.8,35.9,95.3,192.04,279.26,60.28,57.85
2026-02-22 17:58:53.090251,83.3,27.7,94.6,191.57,278.95,62.01,53.86
2026-02-22 18:08:53.090251,106.8,23.0,94.8,150.79,220.08,47.92,47.38
2026-02-22 18:18:53.090251,74.1,18.6,94.9,143.51,202.59,37.68,43.91
2026-02-22 18:28:53.090251,102.4,24.8,95.1,128.65,190.51,47.8,45.6
2026-02-22 18:38:53.090251,105.3,21.7,95.4,171.34,249.28,54.08,52.73
2026-02-22 18:48:53.090251,102.8,25.5,95.6,178.08,253.38,57.13,54.75
2026-02-22 18:58:53.090251,59.8,18.4,94.9,177.41,258.11,57.6,54.64
2026-02-22 19:08:53.090251,73.9,16.3,97.6,175.56,251.23,54.34,55.04
2026-02-22 19:18:53.090251,77.4,18.0,97.0,187.97,256.92,54.02,64.15
2026-02-22 19:28:53.090251,76.9,14.7,97.0,185.31,268.09,48.1,76.48
2026-02-22 19:38:53.090251,71.6,17.7,97.7,224.37,338.82,44.82,67.6
2026-02-22 19:48:53.090251,74.8,14.0,96.9,198.34,328.09,41.09,68.93
2026-02-22 19:58:53.090251,82.2,17.1,97.2,167.74,290.47,34.78,62.53
2026-02-22 20:08:53.090251,80.2,15.3,96.5,215.17,327.64,40.91,75.37
2026-02-22 20:18:53.090251,77.0,15.6,97.2,219.84,344.17,44.4,57.73
2026-02-22 20:28:53.090251,76.0,18.8,97.1,190.45,309.07,31.62,56.83
2026-02-22 20:38:53.090251,71.0,14.8,97.1,208.87,324.46,36.62,65.66
2026-02-22 20:48:53.090251,71.0,11.7,98.4,240.87,359.22,37.61,65.83
2026-02-22 20:58:53.090251,75.6,20.3,97.7,261.82,390.1,32.64,65.49
2026-02-22 21:08:53.090251,69.3,18.3,96.2,230.56,358.86,50.69,64.61
2026-02-22 21:18:53.090251,66.4,16.0,97.4,120.91,210.21,43.68,51.02
2026-02-22 21:28:53.090251,74.4,19.7,97.3,88.95,170.12,41.43,45.83
2026-02-22 21:38:53.090251,82.9,12.5,96.9,115.08,204.38,50.26,53.85
2026-02-22 21:48:53.090251,75.7,15.4,96.5,165.76,268.35,68.58,70.14
2026-02-22 21:58:53.090251,71.7,16.7,96.2,230.34,341.87,90.07,83.94
2026-02-22 22:08:53.090251,80.2,16.7,97.2,218.87,338.45,66.07,71.25
2026-02-22 22:18:53.090251,79.1,15.8,96.5,109.18,152.76,38.75,45.94
2026-02-22 22:28:53.090251,71.7,14.3,96.9,134.99,203.48,46.28,40.27
2026-02-22 22:38:53.090251,77.8,19.2,96.5,126.67,189.9,42.19,36.59
2026-02-22 22:48:53.090251,68.4,14.2,97.4,127.57,194.15,38.04,34.73
2026-02-22 22:58:53.090251,74.9,17.1,97.5,100.72,152.72,23.98,29.84
2026-02-22 23:08:53.090251,80.8,13.8,97.4,95.58,163.65,36.4,37.37
2026-02-22 23:18:53.090251,79.0,18.2,97.1,115.19,189.64,45.37,45.8
2026-02-22 23:28:53.090251,76.0,11.9,96.4,168.33,257.19,49.68,54.84
2026-02-22 23:38:53.090251,77.7,17.0,97.2,283.24,410.74,67.35,66.41
2026-02-22 23:48:53.090251,81.3,14.9,97.3,293.14,435.23,66.06,61.63
2026-02-22 23:58:53.090251,70.9,18.2,97.0,157.72,241.38,48.84,50.73
2026-02-23 00:08:53.090251,56.6,11.1,97.0,117.72,181.59,43.85,50.97
2026-02-23 00:18:53.090251,54.3,13.5,98.1,203.18,301.71,59.85,66.65
2026-02-23 00:28:53.090251,59.2,12.6,98.0,259.0,368.35,56.1,58.92
2026-02-23 00:38:53.090251,54.1,12.3,98.2,224.42,326.11,38.93,57.6
2026-02-23 00:48:53.090251,55.3,10.5,97.4,224.27,317.87,58.98,65.61
2026-02-23 00:58:53.090251,52.8,11.5,98.2,249.17,362.39,66.0,70.25
2026-02-23 01:08:53.090251,53.8,13.1,98.3,227.28,347.63,61.36,59.7
2026-02-23 01:18:53.090251,54.5,12.7,97.9,273.56,401.15,61.73,60.4
2026-02-23 01:28:53.090251,57.4,12.5,97.6,306.17,445.58,76.45,66.97
2026-02-23 01:38:53.090251,54.5,13.2,97.1,303.41,415.09,68.75,63.92
2026-02-23 01:48:53.090251,55.0,12.2,98.4,277.48,422.59,68.68,53.73
2026-02-23 01:58:53.090251,54.4,13.1,98.9,217.01,336.87,54.94,52.24
2026-02-23 02:08:53.090251,56.2,11.9,97.8,248.54,377.61,66.31,61.57
2026-02-23 02:18:53.090251,56.0,9.4,97.1,240.42,360.99,48.57,54.8
2026-02-23 02:28:53.090251,55.3,11.9,98.2,252.57,378.9,39.65,59.12
2026-02-23 02:38:53.090251,53.7,12.6,98.4,191.66,292.74,57.39,47.02
2026-02-23 02:48:53.090251,57.7,12.5,98.0,152.98,259.13,54.55,51.6
2026-02-23 02:58:53.090251,56.8,13.1,97.6,233.1,355.21,66.79,66.19
2026-02-23 03:08:53.090251,56.6,10.8,98.4,186.26,294.24,58.51,60.21
2026-02-23 03:18:53.090251,53.4,12.7,97.2,154.64,243.95,56.22,63.57
2026-02-23 03:28:53.090251,56.0,12.0,98.9,168.87,281.06,62.37,65.3
2026-02-23 03:38:53.090251,55.8,11.4,97.8,230.5,355.43,75.14,61.28
2026-02-23 03:48:53.090251,58.2,12.3,97.8,191.47,308.74,64.8,54.37
2026-02-23 03:58:53.090251,55.8,10.6,98.4,177.71,309.85,59.73,52.51
2026-02-23 04:08:53.090251,55.7,13.1,98.1,133.56,231.04,54.0,46.86
2026-02-23 04:18:53.090251,55.8,12.3,97.6,235.06,353.55,64.1,47.86
2026-02-23 04:28:53.090251,56.1,11.1,97.8,276.25,428.08,72.89,55.08
2026-02-23 04:38:53.090251,54.9,12.5,96.8,253.7,398.16,73.6,49.45
2026-02-23 04:48:53.090251,55.6,11.0,98.7,152.33,252.92,43.18,38.87
2026-02-23 04:58:53.090251,55.2,11.9,98.3,153.61,274.5,41.49,44.09
2026-02-23 05:08:53.090251,52.4,11.7,98.1,202.11,352.68,68.33,56.45
2026-02-23 05:18:53.090251,55.9,10.6,98.0,160.79,248.48,48.67,47.26
2026-02-23 05:28:53.090251,56.7,11.6,97.1,130.16,192.19,42.04,35.33
2026-02-23 05:38:53.090251,54.1,12.7,98.1,111.75,167.31,43.99,40.13
2026-02-23 05:48:53.090251,53.5,11.6,97.0,128.45,207.66,44.09,38.17
2026-02-23 05:58:53.090251,57.1,11.4,98.2,155.2,271.1,56.12,45.14
2026-02-23 06:08:53.090251,75.7,19.9,96.4,150.96,248.26,54.01,47.6
2026-02-23 06:18:53.090251,72.8,18.7,97.1,162.48,272.45,60.56,54.51
2026-02-23 06:28:53.090251,68.4,17.3,97.1,126.84,212.59,56.85,47.59
2026-02-23 06:38:53.090251,75.4,14.7,96.5,123.48,205.56,53.7,45.46
2026-02-23 06:48:53.090251,78.9,12.8,97.1,157.33,298.58,60.7,63.88
2026-02-23 06:58:53.090251,80.5,14.5,97.0,140.35,282.16,52.12,54.28
2026-02-23 07:08:53.090251,85.4,28.2,94.9,115.05,239.61,52.29,51.46
2026-02-23 07:18:53.090251,87.2,30.9,94.8,133.8,252.13,52.23,46.74
2026-02-23 07:28:53.090251,97.7,20.5,94.2,163.6,308.37,43.11,63.42
2026-02-23 07:38:53.090251,110.6,22.9,95.0,143.29,274.72,41.11,56.51
2026-02-23 07:48:53.090251,111.6,30.8,95.7,131.49,246.92,49.34,54.53
2026-02-23 07:58:53.090251,91.4,22.4,96.1,186.19,338.61,45.91,74.83
2026-02-23 08:08:53.090251,107.8,26.5,95.2,203.33,348.94,49.11,74.5
2026-02-23 08:18:53.090251,90.2,21.9,94.2,209.7,373.06,53.31,99.06
2026-02-23 08:28:53.090251,121.0,23.3,93.1,148.13,300.96,43.54,62.4
2026-02-23 08:38:53.090251,123.7,21.1,95.3,72.36,153.11,37.47,33.08
2026-02-23 08:48:53.090251,92.4,33.1,94.6,103.93,170.12,38.83,46.48
2026-02-23 08:58:53.090251,126.3,19.7,95.3,76.92,149.43,38.43,34.92
2026-02-23 09:08:53.090251,78.9,16.5,97.4,94.49,173.59,40.95,38.54
2026-02-23 09:18:53.090251,68.7,20.0,97.5,123.19,219.11,38.4,48.33
2026-02-23 09:28:53.090251,72.0,16.3,97.4,127.8,244.27,44.13,49.9
2026-02-23 09:38:53.090251,67.4,16.7,96.9,127.27,234.67,45.75,50.94
2026-02-23 09:48:53.090251,67.4,19.0,96.8,172.55,315.75,49.74,71.76
2026-02-23 09:58:53.090251,74.8,14.9,96.7,167.16,317.53,51.27,68.29
2026-02-23 10:08:53.090251,73.5,13.3,96.9,172.99,346.46,57.47,92.54
2026-02-23 10:18:53.090251,62.0,16.9,97.1,159.67,313.47,47.69,66.4
2026-02-23 10:28:53.090251,77.8,17.2,97.5,163.75,333.99,48.62,70.77
2026-02-23 10:38:53.090251,79.3,13.5,97.0,164.2,349.29,55.26,62.66
2026-02-23 10:48:53.090251,76.1,14.3,97.1,106.26,222.46,43.87,42.88
2026-02-23 10:58:53.090251,83.3,16.2,97.0,67.27,156.72,43.19,33.59
2026-02-23 11:08:53.090251,70.1,17.7,96.7,85.53,178.51,40.51,43.12
2026-02-23 11:18:53.090251,80.5,18.2,96.5,143.25,279.26,46.16,52.5
2026-02-23 11:28:53.090251,62.7,13.4,96.5,120.71,256.86,40.69,51.74
2026-02-23 11:38:53.090251,73.5,18.2,98.0,139.18,253.32,45.55,50.64
2026-02-23 11:48:53.090251,72.6,13.4,96.6,98.25,205.92,38.38,41.07
2026-02-23 11:58:53.090251,73.2,17.4,97.6,79.83,182.26,34.95,39.02
2026-02-23 12:08:53.090251,72.3,17.6,97.5,76.96,164.74,40.45,39.58
2026-02-23 12:18:53.090251,83.9,17.4,96.8,75.45,163.52,44.99,37.92
2026-02-23 12:28:53.090251,79.0,17.6,97.1,87.62,178.53,45.24,45.6
2026-02-23 12:38:53.090251,78.0,16.7,97.6,139.88,283.57,57.76,79.5
2026-02-23 12:48:53.090251,72.5,15.8,96.7,134.76,274.89,52.43,65.86
2026-02-23 12:58:53.090251,71.4,15.8,97.1,75.67,171.69,41.74,39.85
2026-02-23 13:08:53.090251,79.1,17.5,97.1,88.3,183.74,46.28,41.81
2026-02-23 13:18:53.090251,73.9,16.0,97.0,105.29,223.67,44.49,45.32
2026-02-23 13:28:53.090251,79.3,13.9,96.8,109.22,245.66,43.79,56.5
2026-02-23 13:38:53.090251,77.6,18.9,97.4,116.62,328.98,48.03,64.82
2026-02-23 13:48:53.090251,71.0,16.3,97.6,108.98,314.72,37.77,48.86
2026-02-23 13:58:53.090251,74.3,15.1,97.4,111.67,256.67,43.04,41.48
2026-02-23 14:08:53.090251,72.3,20.1,96.5,81.57,170.16,37.89,32.61
2026-02-23 14:18:53.090251,64.8,15.0,97.0,82.15,173.07,45.83,31.72
2026-02-23 14:28:53.090251,75.6,16.0,96.4,81.93,197.13,44.89,43.85
2026-02-23 14:38:53.090251,72.9,14.6,96.5,109.99,249.2,51.95,55.71
2026-02-23 14:48:53.090251,64.3,13.3,97.6,133.53,280.94,52.82,45.33
2026-02-23 14:58:53.090251,72.7,20.2,97.1,83.4,176.02,45.99,33.49
2026-02-23 15:08:53.090251,78.6,15.3,97.5,64.2,151.45,46.6,34.53
2026-02-23 15:18:53.090251,84.3,14.5,97.3,78.4,186.62,50.02,37.32
2026-02-23 15:28:53.090251,78.2,18.0,98.0,85.34,190.95,54.47,34.66
2026-02-23 15:38:53.090251,72.1,17.3,97.9,85.9,198.67,52.72,41.2
2026-02-23 15:48:53.090251,69.2,14.6,96.6,111.26,256.4,49.55,60.75
2026-02-23 15:58:53.090251,79.7,17.3,97.4,117.78,280.25,57.85,71.04
2026-02-23 16:08:53.090251,76.0,15.5,97.2,95.98,217.49,57.43,41.56
2026-02-23 16:18:53.090251,74.6,16.6,96.9,96.45,241.13,58.75,45.84
2026-02-23 16:28:53.090251,79.8,12.3,97.3,101.59,292.49,67.56,44.76
2026-02-23 16:38:53.090251,78.1,15.1,96.4,75.14,199.8,68.76,37.97
2026-02-23 16:48:53.090251,76.5,17.5,97.2,96.38,241.96,64.33,48.52
2026-02-23 16:58:53.090251,70.0,16.7,96.4,101.18,252.21,67.6,51.63
2026-02-23 17:08:53.090251,102.6,22.8,94.9,111.82,262.69,65.46,52.51
2026-02-23 17:18:53.090251,106.8,26.2,95.0,152.56,337.64,64.73,60.24
2026-02-23 17:28:53.090251,85.0,26.2,95.0,100.5,231.2,54.04,44.92
2026-02-23 17:38:53.090251,99.3,20.0,94.4,48.46,132.97,54.42,36.94
2026-02-23 17:48:53.090251,99.9,29.0,94.4,50.27,137.52,56.29,34.29
2026-02-23 17:58:53.090251,97.3,13.7,94.3,49.56,123.41,42.76,39.45
2026-02-23 18:08:53.090251,91.4,24.3,96.0,93.89,251.98,60.94,45.16
2026-02-23 18:18:53.090251,86.6,26.8,95.2,48.61,125.53,46.34,32.33
2026-02-23 18:28:53.090251,102.1,27.3,94.6,46.21,109.03,48.2,40.94
2026-02-23 18:38:53.090251,104.3,28.9,95.4,83.96,196.02,47.74,54.68
2026-02-23 18:48:53.090251,96.1,18.5,94.7,97.16,235.01,47.69,59.41
2026-02-23 18:58:53.090251,73.4,22.8,95.1,107.36,258.52,53.47,67.79
2026-02-23 19:08:53.090251,78.7,15.2,96.4,119.75,334.05,55.85,76.17
2026-02-23 19:18:53.090251,82.3,13.0,96.6,81.97,260.67,49.19,57.84
2026-02-23 19:28:53.090251,72.5,13.2,96.2,73.44,256.18,51.01,40.44
2026-02-23 19:38:53.090251,79.6,17.0,97.3,89.49,282.24,53.3,51.78
2026-02-23 19:48:53.090251,79.8,18.5,96.2,100.01,385.04,48.98,40.56
2026-02-23 19:58:53.090251,73.4,15.1,97.6,119.24,480.07,61.05,30.99
2026-02-23 20:08:53.090251,73.2,16.3,97.3,62.06,208.53,60.81,31.63
2026-02-23 20:18:53.090251,68.1,15.2,97.2,76.11,219.94,63.78,39.43
2026-02-23 20:28:53.090251,74.3,16.0,97.7,108.64,274.05,59.45,57.07
2026-02-23 20:38:53.090251,76.0,16.5,96.2,117.56,313.41,48.81,82.47
2026-02-23 20:48:53.090251,74.3,15.9,95.8,142.82,397.1,65.07,78.5
2026-02-23 20:58:53.090251,82.3,18.3,97.0,107.47,336.49,69.49,49.86
2026-02-23 21:08:53.090251,77.5,16.5,97.6,84.13,316.52,75.5,36.11
2026-02-23 21:18:53.090251,73.5,14.5,96.2,89.1,259.12,69.07,42.57
2026-02-23 21:28:53.090251,79.8,10.8,96.5,79.3,214.51,60.39,46.42
2026-02-23 21:38:53.090251,83.9,18.3,96.5,54.88,165.91,65.54,33.37
2026-02-23 21:48:53.090251,75.7,14.1,96.7,66.74,189.28,64.55,34.14
2026-02-23 21:58:53.090251,66.5,13.9,96.2,47.25,153.75,50.16,31.77
2026-02-23 22:08:53.090251,73.7,15.2,97.6,49.09,123.82,59.09,30.44
2026-02-23 22:18:53.090251,63.6,17.8,95.7,74.82,196.76,59.48,46.75
2026-02-23 22:28:53.090251,74.6,16.5,97.2,110.48,290.63,57.57,53.69
2026-02-23 22:38:53.090251,75.2,18.0,97.4,111.95,302.1,57.48,54.75
2026-02-23 22:48:53.090251,65.3,15.9,97.1,61.0,177.71,61.42,27.66
2026-02-23 22:58:53.090251,58.5,14.0,96.8,71.99,177.76,53.1,46.09
2026-02-23 23:08:53.090251,73.2,20.4,95.9,93.45,215.34,57.78,52.15
2026-02-23 23:18:53.090251,69.0,15.4,97.6,132.39,315.8,65.24,65.41
2026-02-23 23:28:53.090251,71.7,16.1,96.4,144.33,353.5,67.9,74.13
2026-02-23 23:38:53.090251,76.9,15.2,96.6,80.64,236.35,67.88,31.22
2026-02-23 23:48:53.090251,70.3,14.7,96.7,49.22,137.39,56.2,40.3
2026-02-23 23:58:53.090251,76.4,14.0,96.5,67.23,177.03,62.52,39.81
2026-02-24 00:08:53.090251,51.6,12.6,98.3,78.74,221.21,54.41,41.79
2026-02-24 00:18:53.090251,55.9,13.1,99.2,105.99,288.92,70.39,44.14
2026-02-24 00:28:53.090251,55.4,11.6,98.0,96.96,241.99,58.67,53.88
2026-02-24 00:38:53.090251,57.6,11.8,98.1,103.98,284.44,57.66,65.52
2026-02-24 00:48:53.090251,52.4,12.4,97.1,83.66,228.61,55.77,45.88
2026-02-24 00:58:53.090251,56.5,11.8,97.4,71.25,209.67,60.27,42.68
2026-02-24 01:08:53.090251,54.9,12.5,97.4,91.16,243.14,59.41,59.07
2026-02-24 01:18:53.090251,54.0,13.5,98.0,129.23,324.0,59.46,77.28
2026-02-24 01:28:53.090251,53.6,10.6,97.9,114.13,298.07,53.43,57.51
2026-02-24 01:38:53.090251,56.8,9.0,98.0,83.88,249.82,48.95,59.34
2026-02-24 01:48:53.090251,52.8,12.9,97.3,103.02,263.49,49.85,64.88
2026-02-24 01:58:53.090251,53.4,12.0,98.0,97.37,314.96,56.75,58.31
2026-02-24 02:08:53.090251,55.3,11.9,97.8,117.56,290.96,59.11,54.01
2026-02-24 02:18:53.090251,53.9,14.7,97.7,112.6,312.18,59.1,60.34
2026-02-24 02:28:53.090251,54.6,13.8,98.2,65.76,295.94,59.9,33.21
2026-02-24 02:38:53.090251,52.8,12.3,98.0,71.99,235.22,50.6,40.76
2026-02-24 02:48:53.090251,53.6,12.7,98.5,79.98,233.97,58.87,30.14
2026-02-24 02:58:53.090251,58.4,11.8,97.4,52.6,154.66,60.12,29.28
2026-02-24 03:08:53.090251,57.1,12.6,97.5,59.52,140.21,57.87,31.51
